timestamp,checkout_id,amount,predicted_cause,confidence,recoverability_score,chosen_action,ERV_score,reasoning,stop_reason,simulated_outcome
2026-09-05 11:03:42.041170,CHK_000721,7118.0,OTP_FRICTION,0.9997,0.5693,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041203,CHK_000722,7981.0,PRICE_HESITATION,0.9998,0.2291,DISCOUNT_OFFER,1942.98,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.229 | time=172min | amount=₹7981 | ERV=₹1943,NONE,PENDING
2026-09-05 11:03:42.041240,CHK_000723,1442.0,PAYMENT_FAILURE,0.9997,0.4805,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041271,CHK_000724,5728.0,DISTRACTION_TIMEOUT,0.9997,0.4184,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041303,CHK_000725,3440.0,DISTRACTION_TIMEOUT,0.9997,0.3911,NUDGE,1423.58,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.391 | time=245min | amount=₹3440 | ERV=₹1424,NONE,PENDING
2026-09-05 11:03:42.041337,CHK_000726,1954.0,PAYMENT_FAILURE,0.9998,0.4312,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041371,CHK_000727,1845.0,DISTRACTION_TIMEOUT,0.9998,0.4384,NUDGE,855.79,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.438 | time=17min | amount=₹1845 | ERV=₹856,NONE,PENDING
2026-09-05 11:03:42.041402,CHK_000728,10566.0,PRICE_HESITATION,0.9998,0.2271,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041444,CHK_000729,7661.0,DISTRACTION_TIMEOUT,0.9997,0.4219,NUDGE,3419.3,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.422 | time=91min | amount=₹7661 | ERV=₹3419,NONE,RECOVERED
2026-09-05 11:03:42.041483,CHK_000730,2594.0,PRICE_HESITATION,0.9998,0.2244,NUDGE,535.44,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.224 | time=279min | amount=₹2594 | ERV=₹535,NONE,PENDING
2026-09-05 11:03:42.041513,CHK_000731,8967.0,PAYMENT_FAILURE,0.9998,0.3028,STOP,0.0,STOP chosen: 3502 min exceeds 2920 min window for PAYMENT_FAILURE,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041550,CHK_000732,8119.0,OTP_FRICTION,0.9998,0.5925,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041587,CHK_000733,5168.0,DISTRACTION_TIMEOUT,0.9998,0.3718,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041618,CHK_000734,1272.0,PAYMENT_FAILURE,0.9997,0.4449,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041673,CHK_000735,4254.0,OTP_FRICTION,0.9998,0.5427,NUDGE,2124.13,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.543 | time=245min | amount=₹4254 | ERV=₹2124,NONE,RECOVERED
2026-09-05 11:03:42.041706,CHK_000736,2396.0,OTP_FRICTION,0.9998,0.552,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041747,CHK_000737,13792.0,PRICE_HESITATION,0.9998,0.2368,DISCOUNT_OFFER,3470.26,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.237 | time=8min | amount=₹13792 | ERV=₹3470,NONE,PENDING
2026-09-05 11:03:42.041778,CHK_000738,3172.0,PAYMENT_FAILURE,0.9997,0.3045,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041815,CHK_000739,12148.0,PRICE_HESITATION,0.9998,0.2253,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041855,CHK_000740,6959.0,DISTRACTION_TIMEOUT,0.9997,0.4126,NUDGE,3037.72,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.413 | time=135min | amount=₹6959 | ERV=₹3038,NONE,PENDING
2026-09-05 11:03:42.041885,CHK_000741,6174.0,PAYMENT_FAILURE,0.9997,0.4715,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.041924,CHK_000742,4941.0,PRICE_HESITATION,0.9997,0.2334,NUDGE,1061.1,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.233 | time=79min | amount=₹4941 | ERV=₹1061,NONE,PENDING
2026-09-05 11:03:42.041966,CHK_000743,9993.0,PAYMENT_FAILURE,0.9998,0.4722,PAYMENT_METHOD_SWITCH,5379.83,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.472 | time=63min | amount=₹9993 | ERV=₹5380,NONE,PENDING
2026-09-05 11:03:42.042000,CHK_000744,3557.0,OTP_FRICTION,0.9997,0.57,RETRY_LINK,2285.09,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.570 | time=130min | amount=₹3557 | ERV=₹2285,NONE,PENDING
2026-09-05 11:03:42.042039,CHK_000745,6964.0,PRICE_HESITATION,0.9998,0.222,NUDGE,1422.54,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.222 | time=333min | amount=₹6964 | ERV=₹1423,NONE,PENDING
2026-09-05 11:03:42.042076,CHK_000746,4553.0,DISTRACTION_TIMEOUT,0.9997,0.2133,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042116,CHK_000747,8602.0,DISTRACTION_TIMEOUT,0.9995,0.2355,NUDGE,2143.23,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.235 | time=2173min | amount=₹8602 | ERV=₹2143,NONE,RECOVERED
2026-09-05 11:03:42.042157,CHK_000748,11390.0,PRICE_HESITATION,0.9998,0.2332,DISCOUNT_OFFER,2822.08,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.233 | time=84min | amount=₹11390 | ERV=₹2822,NONE,RECOVERED
2026-09-05 11:03:42.042191,CHK_000749,7321.0,DISTRACTION_TIMEOUT,0.9997,0.2769,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042224,CHK_000750,7672.0,PRICE_HESITATION,0.9998,0.2358,DISCOUNT_OFFER,1921.75,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.236 | time=30min | amount=₹7672 | ERV=₹1922,NONE,PENDING
2026-09-05 11:03:42.042254,CHK_000751,1089.0,DISTRACTION_TIMEOUT,0.9998,0.4176,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042291,CHK_000752,2413.0,DISTRACTION_TIMEOUT,0.9996,0.4359,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042333,CHK_000753,7605.0,OTP_FRICTION,0.9998,0.5613,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042371,CHK_000754,9162.0,OTP_FRICTION,0.9998,0.5618,RETRY_LINK,5800.89,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.562 | time=163min | amount=₹9162 | ERV=₹5801,NONE,RECOVERED
2026-09-05 11:03:42.042404,CHK_000755,4716.0,DISTRACTION_TIMEOUT,0.9998,0.4018,NUDGE,2004.6,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.402 | time=189min | amount=₹4716 | ERV=₹2005,NONE,RECOVERED
2026-09-05 11:03:42.042435,CHK_000756,5633.0,DISTRACTION_TIMEOUT,0.9998,0.3871,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042464,CHK_000757,10585.0,PRICE_HESITATION,0.9997,0.212,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042505,CHK_000758,10483.0,PAYMENT_FAILURE,0.9998,0.4535,PAYMENT_METHOD_SWITCH,5419.09,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.453 | time=174min | amount=₹10483 | ERV=₹5419,NONE,RECOVERED
2026-09-05 11:03:42.042537,CHK_000759,4270.0,OTP_FRICTION,0.9998,0.4883,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042577,CHK_000760,10467.0,PAYMENT_FAILURE,0.9997,0.3588,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042610,CHK_000761,1314.0,OTP_FRICTION,0.9998,0.5459,RETRY_LINK,808.36,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.546 | time=231min | amount=₹1314 | ERV=₹808,NONE,PENDING
2026-09-05 11:03:42.042659,CHK_000762,5853.0,PAYMENT_FAILURE,0.9995,0.438,PAYMENT_METHOD_SWITCH,2922.39,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.438 | time=276min | amount=₹5853 | ERV=₹2922,NONE,RECOVERED
2026-09-05 11:03:42.042703,CHK_000763,8615.0,OTP_FRICTION,0.9998,0.4414,NUDGE,3498.75,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.441 | time=921min | amount=₹8615 | ERV=₹3499,NONE,RECOVERED
2026-09-05 11:03:42.042736,CHK_000764,6502.0,PRICE_HESITATION,0.9997,0.2269,NUDGE,1357.16,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.227 | time=222min | amount=₹6502 | ERV=₹1357,NONE,RECOVERED
2026-09-05 11:03:42.042771,CHK_000765,6173.0,PRICE_HESITATION,0.9998,0.1909,NUDGE,1084.02,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.191 | time=1184min | amount=₹6173 | ERV=₹1084,NONE,RECOVERED
2026-09-05 11:03:42.042815,CHK_000766,8250.0,DISTRACTION_TIMEOUT,0.9997,0.3756,NUDGE,3278.75,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.376 | time=333min | amount=₹8250 | ERV=₹3279,NONE,RECOVERED
2026-09-05 11:03:42.042847,CHK_000767,7291.0,PRICE_HESITATION,0.9997,0.2347,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042877,CHK_000768,4332.0,OTP_FRICTION,0.9998,0.5584,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042907,CHK_000769,2572.0,PAYMENT_FAILURE,0.9996,0.3682,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.042939,CHK_000770,4356.0,DISTRACTION_TIMEOUT,0.9998,0.4275,NUDGE,1970.35,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.428 | time=65min | amount=₹4356 | ERV=₹1970,NONE,RECOVERED
2026-09-05 11:03:42.042978,CHK_000771,6174.0,DISTRACTION_TIMEOUT,0.9998,0.3913,NUDGE,2556.2,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.391 | time=244min | amount=₹6174 | ERV=₹2556,NONE,RECOVERED
2026-09-05 11:03:42.043009,CHK_000772,3459.0,PRICE_HESITATION,0.9998,0.2296,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043049,CHK_000773,9846.0,PAYMENT_FAILURE,0.9996,0.4644,PAYMENT_METHOD_SWITCH,5212.29,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.464 | time=108min | amount=₹9846 | ERV=₹5212,NONE,RECOVERED
2026-09-05 11:03:42.043088,CHK_000774,6870.0,OTP_FRICTION,0.9998,0.531,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043118,CHK_000775,5778.0,PAYMENT_FAILURE,0.9997,0.3086,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043159,CHK_000776,7358.0,PAYMENT_FAILURE,0.9998,0.4649,PAYMENT_METHOD_SWITCH,3899.5,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.465 | time=105min | amount=₹7358 | ERV=₹3899,NONE,RECOVERED
2026-09-05 11:03:42.043190,CHK_000777,11345.0,PAYMENT_FAILURE,0.9996,0.4442,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043221,CHK_000778,1851.0,OTP_FRICTION,0.9997,0.5377,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043253,CHK_000779,1559.0,OTP_FRICTION,0.9998,0.5339,NUDGE,765.78,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.534 | time=286min | amount=₹1559 | ERV=₹766,NONE,PENDING
2026-09-05 11:03:42.043283,CHK_000780,14121.0,PRICE_HESITATION,0.9998,0.2254,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043316,CHK_000781,14336.0,PRICE_HESITATION,0.9998,0.2302,DISCOUNT_OFFER,3506.09,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.230 | time=149min | amount=₹14336 | ERV=₹3506,NONE,PENDING
2026-09-05 11:03:42.043346,CHK_000782,8802.0,OTP_FRICTION,0.9998,0.4714,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043377,CHK_000783,14897.0,PRICE_HESITATION,0.9998,0.2013,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043422,CHK_000784,7065.0,PAYMENT_FAILURE,0.9996,0.3778,PAYMENT_METHOD_SWITCH,3042.95,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.378 | time=822min | amount=₹7065 | ERV=₹3043,NONE,RECOVERED
2026-09-05 11:03:42.043458,CHK_000785,5512.0,DISTRACTION_TIMEOUT,0.9997,0.2836,NUDGE,1654.13,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.284 | time=1130min | amount=₹5512 | ERV=₹1654,NONE,RECOVERED
2026-09-05 11:03:42.043488,CHK_000786,514.0,OTP_FRICTION,0.9998,0.4082,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043518,CHK_000787,13000.0,PRICE_HESITATION,0.9998,0.2353,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043562,CHK_000788,4311.0,DISTRACTION_TIMEOUT,0.9998,0.3728,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043596,CHK_000789,6711.0,OTP_FRICTION,0.9997,0.4559,RETRY_LINK,3447.97,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.456 | time=783min | amount=₹6711 | ERV=₹3448,NONE,PENDING
2026-09-05 11:03:42.043627,CHK_000790,1785.0,OTP_FRICTION,0.9998,0.5985,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043657,CHK_000791,4704.0,OTP_FRICTION,0.9998,0.5683,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043688,CHK_000792,1065.0,DISTRACTION_TIMEOUT,0.9998,0.3801,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043718,CHK_000793,5445.0,PRICE_HESITATION,0.9998,0.2285,STOP,0.0,Stopped by rule: LOW_RECOVERABILITY,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043749,CHK_000794,6694.0,PAYMENT_FAILURE,0.9996,0.4375,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043779,CHK_000795,2092.0,DISTRACTION_TIMEOUT,0.9997,0.3846,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043816,CHK_000796,3600.0,PRICE_HESITATION,0.9997,0.2331,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043853,CHK_000797,5809.0,OTP_FRICTION,0.9997,0.3964,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043891,CHK_000798,3717.0,OTP_FRICTION,0.9998,0.4603,NUDGE,1574.09,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.460 | time=745min | amount=₹3717 | ERV=₹1574,NONE,PENDING
2026-09-05 11:03:42.043922,CHK_000799,9608.0,OTP_FRICTION,0.9997,0.5486,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043961,CHK_000800,1300.0,PAYMENT_FAILURE,0.9996,0.3127,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.043995,CHK_000801,6403.0,PAYMENT_FAILURE,0.9996,0.3382,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044028,CHK_000802,3067.0,OTP_FRICTION,0.9998,0.4761,NUDGE,1343.52,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.476 | time=622min | amount=₹3067 | ERV=₹1344,NONE,PENDING
2026-09-05 11:03:42.044058,CHK_000803,2476.0,PAYMENT_FAILURE,0.9996,0.4505,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044095,CHK_000804,8001.0,OTP_FRICTION,0.9998,0.576,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044125,CHK_000805,1331.0,DISTRACTION_TIMEOUT,0.9998,0.2997,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044159,CHK_000806,5087.0,PRICE_HESITATION,0.9997,0.2269,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044189,CHK_000807,6473.0,DISTRACTION_TIMEOUT,0.9997,0.2679,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044225,CHK_000808,6040.0,PRICE_HESITATION,0.9998,0.2279,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044265,CHK_000809,1350.0,DISTRACTION_TIMEOUT,0.9998,0.3741,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044296,CHK_000810,7657.0,DISTRACTION_TIMEOUT,0.9995,0.3889,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044333,CHK_000811,7729.0,DISTRACTION_TIMEOUT,0.9997,0.3004,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044363,CHK_000812,3645.0,DISTRACTION_TIMEOUT,0.9998,0.3815,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044401,CHK_000813,9587.0,OTP_FRICTION,0.9998,0.5767,NUDGE,5086.95,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.577 | time=104min | amount=₹9587 | ERV=₹5087,NONE,RECOVERED
2026-09-05 11:03:42.044431,CHK_000814,13221.0,PRICE_HESITATION,0.9997,0.1894,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044461,CHK_000815,13952.0,PRICE_HESITATION,0.9998,0.2277,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044499,CHK_000816,6151.0,DISTRACTION_TIMEOUT,0.9998,0.4234,NUDGE,2755.2,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.423 | time=84min | amount=₹6151 | ERV=₹2755,NONE,PENDING
2026-09-05 11:03:42.044546,CHK_000817,5902.0,PRICE_HESITATION,0.9998,0.2234,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044578,CHK_000818,3042.0,DISTRACTION_TIMEOUT,0.9997,0.2879,NUDGE,926.53,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.288 | time=1075min | amount=₹3042 | ERV=₹927,NONE,PENDING
2026-09-05 11:03:42.044633,CHK_000819,3335.0,DISTRACTION_TIMEOUT,0.9998,0.4336,NUDGE,1529.89,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.434 | time=38min | amount=₹3335 | ERV=₹1530,NONE,PENDING
2026-09-05 11:03:42.044676,CHK_000820,8641.0,PRICE_HESITATION,0.9998,0.2122,DISCOUNT_OFFER,1948.03,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.212 | time=574min | amount=₹8641 | ERV=₹1948,NONE,PENDING
2026-09-05 11:03:42.044723,CHK_000821,1826.0,PAYMENT_FAILURE,0.9997,0.4275,PAYMENT_METHOD_SWITCH,889.81,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.427 | time=352min | amount=₹1826 | ERV=₹890,NONE,RECOVERED
2026-09-05 11:03:42.044764,CHK_000822,6571.0,DISTRACTION_TIMEOUT,0.9996,0.3758,NUDGE,2612.64,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.376 | time=332min | amount=₹6571 | ERV=₹2613,NONE,PENDING
2026-09-05 11:03:42.044797,CHK_000823,7264.0,OTP_FRICTION,0.9997,0.5655,RETRY_LINK,4629.46,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.565 | time=148min | amount=₹7264 | ERV=₹4629,NONE,RECOVERED
2026-09-05 11:03:42.044837,CHK_000824,12685.0,PRICE_HESITATION,0.9998,0.2245,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044867,CHK_000825,8953.0,PRICE_HESITATION,0.9998,0.2366,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044898,CHK_000826,3807.0,DISTRACTION_TIMEOUT,0.9998,0.4099,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044935,CHK_000827,9821.0,OTP_FRICTION,0.9998,0.5131,STOP,0.0,Stopped by rule: OPT_OUT,NONE,NOT_CONTACTED
2026-09-05 11:03:42.044972,CHK_000828,4413.0,PRICE_HESITATION,0.9998,0.1498,NUDGE,608.32,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.150 | time=3007min | amount=₹4413 | ERV=₹608,NONE,PENDING
2026-09-05 11:03:42.045003,CHK_000829,4748.0,DISTRACTION_TIMEOUT,0.9996,0.3756,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.045033,CHK_000830,4261.0,DISTRACTION_TIMEOUT,0.9997,0.273,STOP,0.0,Stopped by rule: COOLDOWN,NONE,NOT_CONTACTED
2026-09-05 11:03:42.045074,CHK_000831,2172.0,PAYMENT_FAILURE,0.9996,0.4402,PAYMENT_METHOD_SWITCH,1089.86,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.440 | time=261min | amount=₹2172 | ERV=₹1090,NONE,RECOVERED
2026-09-05 11:03:42.045109,CHK_000832,6355.0,OTP_FRICTION,0.9998,0.5708,RETRY_LINK,4088.06,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.571 | time=127min | amount=₹6355 | ERV=₹4088,NONE,PENDING
2026-09-05 11:03:42.045151,CHK_000833,1610.0,PAYMENT_FAILURE,0.9997,0.4394,PAYMENT_METHOD_SWITCH,806.53,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.439 | time=266min | amount=₹1610 | ERV=₹807,NONE,PENDING
2026-09-05 11:03:42.045183,CHK_000834,10752.0,PAYMENT_FAILURE,0.9998,0.3679,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.045214,CHK_000835,8351.0,OTP_FRICTION,0.9998,0.5596,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.045255,CHK_000836,9498.0,PAYMENT_FAILURE,0.9997,0.4402,PAYMENT_METHOD_SWITCH,4765.89,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.440 | time=261min | amount=₹9498 | ERV=₹4766,NONE,RECOVERED
2026-09-05 11:03:42.045287,CHK_000837,6555.0,OTP_FRICTION,0.9997,0.4637,STOP,0.0,Stopped by rule: MAX_TOUCHES,NONE,NOT_CONTACTED
2026-09-05 11:03:42.045327,CHK_000838,4021.0,PAYMENT_FAILURE,0.9996,0.4292,PAYMENT_METHOD_SWITCH,1967.43,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.429 | time=339min | amount=₹4021 | ERV=₹1967,NONE,PENDING
2026-09-05 11:03:42.045368,CHK_000839,2986.0,PRICE_HESITATION,0.9998,0.2361,NUDGE,648.57,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.236 | time=23min | amount=₹2986 | ERV=₹649,NONE,PENDING
2026-09-05 11:03:42.045398,CHK_000840,8118.0,OTP_FRICTION,0.9997,0.6041,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
2026-09-05 11:03:42.045429,CHK_000841,1078.0,OTP_FRICTION,0.9998,0.3663,STOP,0.0,Stopped by rule: IGNORED_INTERVENTIONS,NONE,NOT_CONTACTED
