checkout_id,action,recoverability_score,amount,outcome
CHK_001194,NUDGE,0.4419277788117528,6268.0,RECOVERED
CHK_001195,NUDGE,0.1521397877100593,13411.0,PENDING
CHK_001196,NUDGE,0.2976329461622375,916.0,RECOVERED
CHK_001197,NUDGE,0.4769639614950512,6859.0,RECOVERED
CHK_001198,NUDGE,0.2276399231417039,2690.0,RECOVERED
CHK_001199,NUDGE,0.3002578507749464,11866.0,RECOVERED
CHK_001200,NUDGE,0.4369768062602862,6751.0,PENDING
CHK_001201,NUDGE,0.4630071675660346,7811.0,RECOVERED
CHK_001202,NUDGE,0.4666075231473771,11024.0,PENDING
CHK_001203,NUDGE,0.4831374011232542,3077.0,PENDING
CHK_001204,NUDGE,0.426661429669401,6518.0,PENDING
CHK_001205,NUDGE,0.2340888215259211,4655.0,PENDING
CHK_001206,NUDGE,0.5572105925382314,527.0,PENDING
CHK_001207,NUDGE,0.2269688377710991,12086.0,PENDING
CHK_001208,NUDGE,0.4808682931329667,8273.0,PENDING
CHK_001209,NUDGE,0.3155587874754123,1053.0,PENDING
CHK_001210,NUDGE,0.2080066407565295,11262.0,RECOVERED
CHK_001211,NUDGE,0.3406330259249333,3265.0,PENDING
CHK_001212,NUDGE,0.2898867514577402,6540.0,PENDING
CHK_001213,NUDGE,0.4723302418735495,7286.0,PENDING
CHK_001214,NUDGE,0.4356966438374468,11558.0,RECOVERED
CHK_001215,NUDGE,0.4326822850787185,3060.0,RECOVERED
CHK_001216,NUDGE,0.2807087993092535,1193.0,PENDING
CHK_001217,NUDGE,0.3118616182487981,10772.0,PENDING
CHK_001218,NUDGE,0.5728445070902395,9030.0,PENDING
CHK_001219,NUDGE,0.5438517758873495,7697.0,PENDING
CHK_001220,NUDGE,0.2300873279269351,9280.0,PENDING
CHK_001221,NUDGE,0.4664343129006789,2913.0,RECOVERED
CHK_001222,NUDGE,0.4306533736014942,7420.0,PENDING
CHK_001223,NUDGE,0.4565231572738629,7211.0,PENDING
CHK_001224,NUDGE,0.4152822835700903,5748.0,RECOVERED
CHK_001225,NUDGE,0.2214357493200178,5123.0,PENDING
CHK_001226,NUDGE,0.4762297697889441,5550.0,RECOVERED
CHK_001227,NUDGE,0.4623301371669804,6075.0,PENDING
CHK_001228,NUDGE,0.2085707632177757,13725.0,PENDING
CHK_001229,NUDGE,0.4471941654296842,6935.0,RECOVERED
CHK_001230,NUDGE,0.4476550173581489,9902.0,PENDING
CHK_001231,NUDGE,0.3950548050976263,5522.0,RECOVERED
CHK_001232,NUDGE,0.5324517640220487,5057.0,RECOVERED
CHK_001233,NUDGE,0.4758638023123833,2455.0,PENDING
CHK_001234,NUDGE,0.1989547009981462,13027.0,PENDING
CHK_001235,NUDGE,0.4123801834932008,8241.0,RECOVERED
CHK_001236,NUDGE,0.4717087116374232,609.0,PENDING
CHK_001237,NUDGE,0.3851659876044215,2526.0,RECOVERED
CHK_001238,NUDGE,0.3795571477693168,4850.0,PENDING
CHK_001239,NUDGE,0.3977084619667567,3387.0,RECOVERED
CHK_001240,NUDGE,0.4361220518742846,11573.0,PENDING
CHK_001241,NUDGE,0.4727832131887342,10411.0,RECOVERED
CHK_001242,NUDGE,0.4837090567706268,1707.0,RECOVERED
CHK_001243,NUDGE,0.42931104632137,3484.0,RECOVERED
CHK_001244,NUDGE,0.2298586286596369,12234.0,RECOVERED
CHK_001245,NUDGE,0.3761431930033756,2054.0,RECOVERED
CHK_001246,NUDGE,0.2327250346238394,10219.0,PENDING
CHK_001247,NUDGE,0.6029319527126402,873.0,RECOVERED
CHK_001248,NUDGE,0.5320359793325985,5947.0,RECOVERED
CHK_001249,NUDGE,0.5731025784622976,8199.0,PENDING
CHK_001250,NUDGE,0.5889055567621636,2651.0,PENDING
CHK_001251,NUDGE,0.4345686031967384,3683.0,RECOVERED
CHK_001252,NUDGE,0.2228913146344194,10951.0,PENDING
CHK_001253,NUDGE,0.2321650329168754,6228.0,PENDING
CHK_001254,NUDGE,0.4349905337754214,5110.0,PENDING
CHK_001255,NUDGE,0.4184378728674683,3634.0,RECOVERED
CHK_001256,NUDGE,0.2363789698143133,12130.0,PENDING
CHK_001257,NUDGE,0.3773301864845821,7065.0,PENDING
CHK_001258,NUDGE,0.4205685019192388,8772.0,PENDING
CHK_001259,NUDGE,0.5931097788147793,7977.0,RECOVERED
CHK_001260,NUDGE,0.5465379034725288,2370.0,PENDING
CHK_001261,NUDGE,0.4487358709922487,8429.0,PENDING
CHK_001262,NUDGE,0.3759743112670102,522.0,RECOVERED
CHK_001263,NUDGE,0.4718873361942913,8163.0,PENDING
CHK_001264,NUDGE,0.2046514870387802,13584.0,PENDING
CHK_001265,NUDGE,0.4264001943920437,7863.0,PENDING
CHK_001266,NUDGE,0.4244586669606203,7305.0,PENDING
CHK_001267,NUDGE,0.4303966742870455,2526.0,PENDING
CHK_001268,NUDGE,0.3798219243174788,2267.0,PENDING
CHK_001269,NUDGE,0.2241475762224311,14847.0,PENDING
CHK_001270,NUDGE,0.4240229013558783,4775.0,PENDING
CHK_001271,NUDGE,0.3718076080720401,7088.0,RECOVERED
CHK_001272,NUDGE,0.2291296659626568,9426.0,RECOVERED
CHK_001273,NUDGE,0.1403216276017028,13701.0,PENDING
CHK_001274,NUDGE,0.2364271209557684,9778.0,PENDING
CHK_001275,NUDGE,0.3265635445574621,8900.0,PENDING
CHK_001276,NUDGE,0.5227503120893605,857.0,RECOVERED
CHK_001277,NUDGE,0.2215101013142739,1570.0,PENDING
CHK_001278,NUDGE,0.3837793344689835,8141.0,RECOVERED
CHK_001279,NUDGE,0.2311910732821047,11755.0,PENDING
CHK_001280,NUDGE,0.2818687849399297,4557.0,PENDING
CHK_001281,NUDGE,0.570026607544521,3481.0,PENDING
CHK_001282,NUDGE,0.3002473748666335,6741.0,RECOVERED
CHK_001283,NUDGE,0.3928101211772505,8130.0,PENDING
CHK_001284,NUDGE,0.5423031096193276,2470.0,RECOVERED
CHK_001285,NUDGE,0.3361211590860752,6653.0,PENDING
CHK_001286,NUDGE,0.2296303578017056,14443.0,PENDING
CHK_001287,NUDGE,0.3753004992316774,6674.0,PENDING
CHK_001288,NUDGE,0.3275742471869268,1593.0,PENDING
CHK_001289,NUDGE,0.3002842294149195,11198.0,PENDING
CHK_001290,NUDGE,0.4509210063146172,10191.0,PENDING
CHK_001291,NUDGE,0.5687583139966848,1196.0,RECOVERED
CHK_001292,NUDGE,0.3771600981894855,1656.0,PENDING
CHK_001293,NUDGE,0.2351810410373258,7752.0,PENDING
CHK_001294,NUDGE,0.4053031613652641,1502.0,RECOVERED
CHK_001295,NUDGE,0.2209687906185272,10797.0,RECOVERED
CHK_001296,NUDGE,0.4017604669077165,2866.0,PENDING
CHK_001297,NUDGE,0.57727525528024,7449.0,RECOVERED
CHK_001298,NUDGE,0.4079024089265329,5198.0,PENDING
CHK_001299,NUDGE,0.4300120787107749,4533.0,RECOVERED
CHK_001300,NUDGE,0.2289027606292031,8783.0,PENDING
CHK_001301,NUDGE,0.2696641313529042,3386.0,PENDING
CHK_001302,NUDGE,0.22885743059388,4324.0,RECOVERED
CHK_001303,NUDGE,0.4265291830966531,10381.0,PENDING
CHK_001304,NUDGE,0.2146889750774231,7040.0,PENDING
CHK_001305,NUDGE,0.4471941654296842,11281.0,RECOVERED
CHK_001306,NUDGE,0.1848024538909685,4434.0,RECOVERED
CHK_001307,NUDGE,0.4810563202431344,4711.0,RECOVERED
CHK_001308,NUDGE,0.3724150365841796,5191.0,RECOVERED
CHK_001309,NUDGE,0.4609843835294607,5553.0,PENDING
CHK_001310,NUDGE,0.5289500363704702,4585.0,PENDING
CHK_001311,NUDGE,0.5741380492734895,734.0,RECOVERED
CHK_001312,NUDGE,0.4308778922308186,5625.0,RECOVERED
CHK_001313,NUDGE,0.3220865146094467,7207.0,PENDING
CHK_001314,NUDGE,0.1868747847099657,4528.0,RECOVERED
CHK_001315,NUDGE,0.4681744385306443,3162.0,PENDING
CHK_001316,NUDGE,0.423588021197572,2165.0,RECOVERED
CHK_001317,NUDGE,0.2289481076664771,13901.0,PENDING
CHK_001318,NUDGE,0.2823822443100298,5409.0,RECOVERED
CHK_001319,NUDGE,0.5725867534663387,1999.0,RECOVERED
CHK_001320,NUDGE,0.2347525285454069,5894.0,PENDING
CHK_001321,NUDGE,0.229038852772388,14499.0,PENDING
CHK_001322,NUDGE,0.3016885404614395,8104.0,PENDING
CHK_001323,NUDGE,0.2254175742115148,5336.0,RECOVERED
CHK_001324,NUDGE,0.2246714180756188,9097.0,PENDING
CHK_001325,NUDGE,0.4323401097263151,10405.0,RECOVERED
CHK_001326,NUDGE,0.1437119937357463,2954.0,PENDING
CHK_001327,NUDGE,0.3726324952573147,8457.0,PENDING
CHK_001328,NUDGE,0.3527330197864874,10395.0,RECOVERED
CHK_001329,NUDGE,0.3902257127348943,8823.0,RECOVERED
CHK_001330,NUDGE,0.2337111218940658,3836.0,PENDING
CHK_001331,NUDGE,0.2792146831924612,4151.0,PENDING
CHK_001332,NUDGE,0.1707705862129638,6952.0,PENDING
CHK_001333,NUDGE,0.4119689605554778,6751.0,PENDING
CHK_001334,NUDGE,0.4609843835294607,3733.0,RECOVERED
CHK_001335,NUDGE,0.3515047291027628,6529.0,RECOVERED
CHK_001336,NUDGE,0.5971044391992975,1216.0,PENDING
CHK_001337,NUDGE,0.3148568474962512,3486.0,PENDING
CHK_001338,NUDGE,0.4444586447298875,9744.0,RECOVERED
CHK_001339,NUDGE,0.2130187807508316,6909.0,PENDING
CHK_001340,NUDGE,0.5799252569168247,5630.0,RECOVERED
CHK_001341,NUDGE,0.2286762803446418,3580.0,PENDING
CHK_001342,NUDGE,0.4323401097263151,6625.0,PENDING
CHK_001343,NUDGE,0.4659547516910148,2538.0,RECOVERED
CHK_001344,NUDGE,0.2999338696816149,8282.0,RECOVERED
CHK_001345,NUDGE,0.2327718152826487,12264.0,PENDING
CHK_001346,NUDGE,0.2137489433426308,2572.0,PENDING
CHK_001347,NUDGE,0.4419210749267707,4721.0,PENDING
CHK_001348,NUDGE,0.566995777278908,9510.0,RECOVERED
CHK_001349,NUDGE,0.2285858070661037,5950.0,RECOVERED
CHK_001350,NUDGE,0.2897244269452679,2859.0,PENDING
CHK_001351,NUDGE,0.376481472171232,5872.0,RECOVERED
CHK_001352,NUDGE,0.4072995288381371,1807.0,PENDING
CHK_001353,NUDGE,0.4618241846651337,4637.0,PENDING
CHK_001354,NUDGE,0.4302838618504242,6456.0,RECOVERED
CHK_001355,NUDGE,0.5680010794995152,8388.0,RECOVERED
CHK_001356,NUDGE,0.2280443900362643,11391.0,RECOVERED
CHK_001357,NUDGE,0.4011329280881962,7652.0,RECOVERED
CHK_001358,NUDGE,0.4410359771157458,2416.0,PENDING
CHK_001359,NUDGE,0.5351794807224819,3162.0,RECOVERED
CHK_001360,NUDGE,0.5467635451363315,1518.0,PENDING
CHK_001361,NUDGE,0.2054521600416751,6444.0,RECOVERED
CHK_001362,NUDGE,0.3310935061162264,5694.0,PENDING
CHK_001363,NUDGE,0.446799725528815,1606.0,RECOVERED
CHK_001364,NUDGE,0.4509210063146172,4979.0,RECOVERED
CHK_001365,NUDGE,0.3179471790892868,6722.0,RECOVERED
CHK_001366,NUDGE,0.2650020812253669,6728.0,PENDING
CHK_001367,NUDGE,0.2173426567626561,6720.0,PENDING
CHK_001368,NUDGE,0.3855226378135118,8468.0,RECOVERED
CHK_001369,NUDGE,0.3082053824519261,7942.0,PENDING
CHK_001370,NUDGE,0.477701172515315,8860.0,PENDING
CHK_001371,NUDGE,0.2237562389058667,13838.0,RECOVERED
CHK_001372,NUDGE,0.3461174376120864,2613.0,PENDING
CHK_001373,NUDGE,0.235467520548251,7293.0,RECOVERED
CHK_001374,NUDGE,0.4333627262156185,4058.0,PENDING
CHK_001375,NUDGE,0.5657460962600636,5293.0,RECOVERED
CHK_001376,NUDGE,0.2335226965655508,7852.0,RECOVERED
CHK_001377,NUDGE,0.5297673864461663,3055.0,RECOVERED
CHK_001378,NUDGE,0.4278577745345188,3729.0,PENDING
CHK_001379,NUDGE,0.2218619319730095,8145.0,PENDING
CHK_001380,NUDGE,0.4557104807745286,1407.0,RECOVERED
CHK_001381,NUDGE,0.465915747167645,10594.0,PENDING
CHK_001382,NUDGE,0.3052348985250638,11965.0,PENDING
CHK_001383,NUDGE,0.2270134594513054,12967.0,RECOVERED
CHK_001384,NUDGE,0.3230372935778715,3448.0,PENDING
CHK_001385,NUDGE,0.2234527772464202,10148.0,PENDING
CHK_001386,NUDGE,0.3393689015301963,5974.0,PENDING
CHK_001387,NUDGE,0.233240587989441,7098.0,RECOVERED
CHK_001388,NUDGE,0.2242783157728895,4045.0,PENDING
CHK_001389,NUDGE,0.2306379588930907,11030.0,RECOVERED
CHK_001390,NUDGE,0.4425141744259874,10349.0,PENDING
CHK_001391,NUDGE,0.2613791282581447,6159.0,PENDING
CHK_001392,NUDGE,0.4115585731951398,647.0,PENDING
CHK_001393,NUDGE,0.2259913824068634,12425.0,PENDING
CHK_001394,NUDGE,0.4443081475786353,9027.0,PENDING
CHK_001395,NUDGE,0.4600716533134437,9760.0,PENDING
CHK_001396,NUDGE,0.4372628956941049,1487.0,RECOVERED
CHK_001397,NUDGE,0.4407514194848649,1470.0,PENDING
CHK_001398,NUDGE,0.2247589544612169,4092.0,PENDING
CHK_001399,NUDGE,0.2233229659045888,5523.0,PENDING
CHK_001400,NUDGE,0.3816391014419668,783.0,RECOVERED
CHK_001401,NUDGE,0.5287463274361315,872.0,RECOVERED
CHK_001402,NUDGE,0.2281795159691407,5270.0,PENDING
CHK_001403,NUDGE,0.1845149840317421,14126.0,PENDING
CHK_001404,NUDGE,0.2005372800922293,2599.0,PENDING
CHK_001405,NUDGE,0.1654972195710752,2822.0,PENDING
CHK_001406,NUDGE,0.4266508399085797,6860.0,PENDING
CHK_001407,NUDGE,0.4698123282032934,5258.0,RECOVERED
CHK_001408,NUDGE,0.3075688503244574,1762.0,RECOVERED
CHK_001409,NUDGE,0.1943999063025764,8949.0,PENDING
CHK_001410,NUDGE,0.336635264943573,1526.0,RECOVERED
CHK_001411,NUDGE,0.3540945995174058,8147.0,PENDING
CHK_001412,NUDGE,0.366348422277621,4992.0,PENDING
CHK_001413,NUDGE,0.4475212089265959,8168.0,PENDING
CHK_001414,NUDGE,0.2295391692333419,5939.0,PENDING
CHK_001415,NUDGE,0.1569530458798684,7052.0,PENDING
CHK_001416,NUDGE,0.2209264352641705,9102.0,RECOVERED
CHK_001417,NUDGE,0.2140051419575678,8111.0,PENDING
CHK_001418,NUDGE,0.2262128237852931,3906.0,PENDING
CHK_001419,NUDGE,0.4340080455003925,3926.0,PENDING
CHK_001420,NUDGE,0.5485787211305576,3643.0,PENDING
CHK_001421,NUDGE,0.3650403308857073,8596.0,PENDING
CHK_001422,NUDGE,0.4799310458838413,5597.0,PENDING
CHK_001423,NUDGE,0.2315612014165566,8755.0,PENDING
CHK_001424,NUDGE,0.1728279340409553,14264.0,PENDING
CHK_001425,NUDGE,0.2359669616696483,2721.0,RECOVERED
CHK_001426,NUDGE,0.4458200901751212,536.0,RECOVERED
CHK_001427,NUDGE,0.2237128384543703,3511.0,PENDING
CHK_001428,NUDGE,0.4209972341249848,1099.0,RECOVERED
CHK_001429,NUDGE,0.5894616408682984,4938.0,PENDING
CHK_001430,NUDGE,0.4435579736229402,3049.0,RECOVERED
CHK_001431,NUDGE,0.5316212178754831,4604.0,RECOVERED
CHK_001432,NUDGE,0.433171510668304,1502.0,PENDING
CHK_001433,NUDGE,0.2226390221601394,8220.0,PENDING
CHK_001434,NUDGE,0.4227209100272517,5426.0,RECOVERED
CHK_001435,NUDGE,0.4530801051146674,2444.0,PENDING
CHK_001436,NUDGE,0.4310592678059533,2560.0,PENDING
CHK_001437,NUDGE,0.4338175083573872,8440.0,PENDING
CHK_001438,NUDGE,0.3384024938628545,9733.0,RECOVERED
CHK_001439,NUDGE,0.2370063452773522,3986.0,PENDING
CHK_001440,NUDGE,0.236090441847916,8884.0,PENDING
CHK_001441,NUDGE,0.4706408043995402,7988.0,RECOVERED
CHK_001442,NUDGE,0.2691205172039936,4274.0,PENDING
CHK_001443,NUDGE,0.2263458880466645,2964.0,PENDING
CHK_001444,NUDGE,0.4062988072250192,2886.0,PENDING
CHK_001445,NUDGE,0.463584342368896,3866.0,RECOVERED
CHK_001446,NUDGE,0.4461243446585001,5810.0,PENDING
CHK_001447,NUDGE,0.5364532374488327,867.0,PENDING
CHK_001448,NUDGE,0.2236260863616308,4365.0,RECOVERED
CHK_001449,NUDGE,0.2108978338243251,5389.0,RECOVERED
CHK_001450,NUDGE,0.1499765694067946,14195.0,PENDING
CHK_001451,NUDGE,0.5968168157426333,1156.0,RECOVERED
CHK_001452,NUDGE,0.4730027052241932,8953.0,RECOVERED
CHK_001453,NUDGE,0.3718915836253146,4472.0,RECOVERED
CHK_001454,NUDGE,0.5713027378931773,3476.0,RECOVERED
CHK_001455,NUDGE,0.5687583139966848,9890.0,RECOVERED
CHK_001456,NUDGE,0.4593604275810014,7755.0,RECOVERED
CHK_001457,NUDGE,0.2356780880964611,2700.0,PENDING
CHK_001458,NUDGE,0.2095180475802839,11455.0,PENDING
CHK_001459,NUDGE,0.2294480490307642,11704.0,PENDING
CHK_001460,NUDGE,0.2071106191351547,14917.0,PENDING
CHK_001461,NUDGE,0.3763122465798328,8797.0,PENDING
CHK_001462,NUDGE,0.3792126190352572,5297.0,RECOVERED
CHK_001463,NUDGE,0.3087026853402123,3635.0,PENDING
CHK_001464,NUDGE,0.4719287477178326,8552.0,RECOVERED
CHK_001465,NUDGE,0.4238942108924147,9751.0,RECOVERED
CHK_001466,NUDGE,0.307639983541108,7476.0,PENDING
CHK_001467,NUDGE,0.3828653598931789,1215.0,RECOVERED
CHK_001468,NUDGE,0.4252141533166682,5321.0,PENDING
CHK_001469,NUDGE,0.4057008122693551,2117.0,RECOVERED
CHK_001470,NUDGE,0.4771479807052573,8890.0,RECOVERED
CHK_001471,NUDGE,0.5812625511369303,5486.0,RECOVERED
CHK_001472,NUDGE,0.3705101370689121,5996.0,RECOVERED
CHK_001473,NUDGE,0.221223256564255,3287.0,RECOVERED
CHK_001474,NUDGE,0.4404489317067998,4269.0,PENDING
CHK_001475,NUDGE,0.4521838198313497,6271.0,PENDING
CHK_001476,NUDGE,0.2291296659626568,11818.0,PENDING
CHK_001477,NUDGE,0.4112898490605457,747.0,RECOVERED
CHK_001478,NUDGE,0.3187183969500812,4667.0,RECOVERED
CHK_001479,NUDGE,0.2717004994059188,4571.0,RECOVERED
CHK_001480,NUDGE,0.2305919782804095,10849.0,PENDING
CHK_001481,NUDGE,0.4564529316918079,5499.0,RECOVERED
CHK_001482,NUDGE,0.1454820289964242,7229.0,PENDING
CHK_001483,NUDGE,0.5281367042874816,1707.0,PENDING
CHK_001484,NUDGE,0.2241475762224311,14869.0,PENDING
CHK_001485,NUDGE,0.6020486455725376,5736.0,RECOVERED
CHK_001486,NUDGE,0.4452134510000888,10599.0,PENDING
CHK_001487,NUDGE,0.3768204400991474,3441.0,PENDING
CHK_001488,NUDGE,0.4653987751259881,8041.0,RECOVERED
CHK_001489,NUDGE,0.3672214346561594,2134.0,PENDING
CHK_001490,NUDGE,0.4630071675660346,2561.0,PENDING
CHK_001491,NUDGE,0.4233956319062161,2063.0,PENDING
CHK_001492,NUDGE,0.4806804588396821,5078.0,PENDING
CHK_001493,NUDGE,0.2241475762224311,12927.0,PENDING
CHK_001494,NUDGE,0.4384131420954041,600.0,PENDING
CHK_001495,NUDGE,0.234041547082361,13860.0,PENDING
CHK_001496,NUDGE,0.2226760952507046,5255.0,PENDING
CHK_001497,NUDGE,0.4686999672261956,10471.0,RECOVERED
CHK_001498,NUDGE,0.4216311261332808,9368.0,PENDING
CHK_001499,NUDGE,0.226567994746713,8935.0,PENDING
CHK_001500,NUDGE,0.3120076643875643,11047.0,RECOVERED
CHK_001501,NUDGE,0.5239318519876853,4018.0,RECOVERED
CHK_001502,NUDGE,0.4786759839872091,4686.0,PENDING
CHK_001503,NUDGE,0.5770120463357367,6976.0,RECOVERED
CHK_001504,NUDGE,0.3727979766380105,565.0,PENDING
CHK_001505,NUDGE,0.4724243107950628,7658.0,PENDING
CHK_001506,NUDGE,0.438124694775988,5818.0,PENDING
CHK_001507,NUDGE,0.4064985446612378,8932.0,PENDING
CHK_001508,NUDGE,0.4499806751087863,5956.0,PENDING
CHK_001509,NUDGE,0.5472156632923705,7048.0,PENDING
CHK_001510,NUDGE,0.2309142049608851,3694.0,PENDING
CHK_001511,NUDGE,0.5596118685258434,4837.0,PENDING
CHK_001512,NUDGE,0.2726489564874659,2684.0,PENDING
CHK_001513,NUDGE,0.4526600535765346,11647.0,RECOVERED
CHK_001514,NUDGE,0.4317886790257661,7990.0,PENDING
CHK_001515,NUDGE,0.1960021803915975,10513.0,PENDING
CHK_001516,NUDGE,0.4555484451597385,11603.0,PENDING
CHK_001517,NUDGE,0.2409306940238108,2074.0,PENDING
CHK_001518,NUDGE,0.4778859484921828,1698.0,RECOVERED
CHK_001519,NUDGE,0.4244586669606203,2506.0,PENDING
CHK_001520,NUDGE,0.4718873361942913,4130.0,RECOVERED
CHK_001521,NUDGE,0.224060498198605,8023.0,PENDING
CHK_001522,NUDGE,0.2134140867187685,3089.0,RECOVERED
CHK_001523,NUDGE,0.2228913146344194,2574.0,PENDING
CHK_001524,NUDGE,0.3479289951684831,4411.0,PENDING
CHK_001525,NUDGE,0.1385422689484626,11938.0,PENDING
CHK_001526,NUDGE,0.3713146853957234,1408.0,PENDING
CHK_001527,NUDGE,0.5804591862807071,9595.0,RECOVERED
CHK_001528,NUDGE,0.2197469110329695,13718.0,PENDING
CHK_001529,NUDGE,0.43130942887264,7129.0,RECOVERED
CHK_001530,NUDGE,0.4372580202303819,3082.0,PENDING
CHK_001531,NUDGE,0.3284142446761156,4307.0,PENDING
CHK_001532,NUDGE,0.4037206213468017,8954.0,RECOVERED
CHK_001533,NUDGE,0.4311025654882854,2035.0,RECOVERED
CHK_001534,NUDGE,0.2288121175541332,2829.0,PENDING
CHK_001535,NUDGE,0.3164211169699122,3278.0,PENDING
CHK_001536,NUDGE,0.2261241974065005,4397.0,PENDING
CHK_001537,NUDGE,0.5273273704452413,5222.0,RECOVERED
CHK_001538,NUDGE,0.2283599205126762,5821.0,PENDING
CHK_001539,NUDGE,0.2319789249833455,11352.0,PENDING
CHK_001540,NUDGE,0.431513811167277,6587.0,PENDING
CHK_001541,NUDGE,0.4023464215114651,7386.0,RECOVERED
CHK_001542,NUDGE,0.4545797149422199,9156.0,PENDING
CHK_001543,NUDGE,0.6011685971098792,8947.0,RECOVERED
CHK_001544,NUDGE,0.2290842508537859,3646.0,PENDING
CHK_001545,NUDGE,0.4347298524310613,4897.0,RECOVERED
CHK_001546,NUDGE,0.4421637693436496,3565.0,PENDING
CHK_001547,NUDGE,0.3443296730281256,8510.0,RECOVERED
CHK_001548,NUDGE,0.3545698523386163,837.0,PENDING
CHK_001549,NUDGE,0.4778859484921828,2624.0,PENDING
CHK_001550,NUDGE,0.3047055266911027,1087.0,PENDING
CHK_001551,NUDGE,0.4789985944014446,1695.0,RECOVERED
CHK_001552,NUDGE,0.2028917332161082,5387.0,PENDING
CHK_001553,NUDGE,0.3823387514298546,4650.0,RECOVERED
CHK_001554,NUDGE,0.4407514194848649,2536.0,RECOVERED
CHK_001555,NUDGE,0.2302705963357693,11222.0,PENDING
CHK_001556,NUDGE,0.3664339019311468,1235.0,PENDING
CHK_001557,NUDGE,0.376752434871369,1052.0,PENDING
CHK_001558,NUDGE,0.5425235308019472,3898.0,RECOVERED
CHK_001559,NUDGE,0.2237562389058667,7584.0,RECOVERED
CHK_001560,NUDGE,0.336635264943573,5116.0,RECOVERED
CHK_001561,NUDGE,0.4115585731951398,2570.0,PENDING
CHK_001562,NUDGE,0.4356178260373926,2253.0,PENDING
CHK_001563,NUDGE,0.3819885706640145,8853.0,RECOVERED
CHK_001564,NUDGE,0.4262106199556693,7213.0,PENDING
CHK_001565,NUDGE,0.227864458433649,4947.0,RECOVERED
CHK_001566,NUDGE,0.1973321630301798,14940.0,PENDING
CHK_001567,NUDGE,0.4657432463191186,7584.0,RECOVERED
CHK_001568,NUDGE,0.424895319814629,5001.0,PENDING
CHK_001569,NUDGE,0.457176306857521,1137.0,RECOVERED
CHK_001570,NUDGE,0.2315148746528365,10104.0,PENDING
CHK_001571,NUDGE,0.5804591862807071,1816.0,PENDING
CHK_001572,NUDGE,0.3912387103303711,6274.0,PENDING
CHK_001573,NUDGE,0.3176183341539247,6478.0,RECOVERED
CHK_001574,NUDGE,0.2346574997892359,4917.0,RECOVERED
CHK_001575,NUDGE,0.5579278716034377,2647.0,RECOVERED
CHK_001576,NUDGE,0.3029079451076396,7410.0,PENDING
CHK_001577,NUDGE,0.3009154437236159,8323.0,PENDING
CHK_001578,NUDGE,0.3802483111195467,8223.0,RECOVERED
CHK_001579,NUDGE,0.4290881203643245,8686.0,RECOVERED
CHK_001580,NUDGE,0.4640279371948717,1235.0,RECOVERED
CHK_001581,NUDGE,0.3370222191353685,860.0,PENDING
CHK_001582,NUDGE,0.5778026469890065,3847.0,RECOVERED
CHK_001583,NUDGE,0.4342732164674228,8299.0,RECOVERED
CHK_001584,NUDGE,0.5108574479956659,3371.0,RECOVERED
CHK_001585,NUDGE,0.3015124855998694,6132.0,RECOVERED
CHK_001586,NUDGE,0.5579278716034377,9611.0,RECOVERED
CHK_001587,NUDGE,0.2235393993085679,7220.0,PENDING
CHK_001588,NUDGE,0.1567332520803598,9630.0,PENDING
CHK_001589,NUDGE,0.4182177885482955,10315.0,PENDING
CHK_001590,NUDGE,0.2228482384687173,13490.0,PENDING
CHK_001591,NUDGE,0.3792126190352572,4815.0,RECOVERED
CHK_001592,NUDGE,0.5720721978985921,5045.0,PENDING
CHK_001593,NUDGE,0.4207827590169579,3421.0,PENDING
CHK_001594,NUDGE,0.3320636515531144,9816.0,PENDING
CHK_001595,NUDGE,0.4835183093485406,6245.0,RECOVERED
CHK_001596,NUDGE,0.3656851544780936,7629.0,PENDING
CHK_001597,NUDGE,0.4825675023267836,792.0,PENDING
CHK_001598,NUDGE,0.4037206213468017,1310.0,PENDING
CHK_001599,NUDGE,0.5855976731359591,4484.0,RECOVERED
CHK_001600,NUDGE,0.5370936553777451,3287.0,PENDING
CHK_001601,NUDGE,0.2364271209557684,2065.0,PENDING
CHK_001602,NUDGE,0.309742323040625,2332.0,PENDING
CHK_001603,NUDGE,0.2365716827676161,8184.0,PENDING
CHK_001604,NUDGE,0.4193839519625209,714.0,PENDING
CHK_001605,NUDGE,0.2296759777390849,2002.0,PENDING
CHK_001606,NUDGE,0.2371031363284173,7113.0,PENDING
CHK_001607,NUDGE,0.4312395067593355,2657.0,PENDING
CHK_001608,NUDGE,0.5283396617032607,2876.0,PENDING
CHK_001609,NUDGE,0.5775387886979975,7223.0,RECOVERED
CHK_001610,NUDGE,0.2305460149072254,3956.0,PENDING
CHK_001611,NUDGE,0.2319789249833455,8353.0,RECOVERED
CHK_001612,NUDGE,0.368985944381457,2997.0,RECOVERED
CHK_001613,NUDGE,0.3726324952573147,3344.0,PENDING
CHK_001614,NUDGE,0.4075002845259294,815.0,PENDING
CHK_001615,NUDGE,0.426661429669401,5197.0,PENDING
CHK_001616,NUDGE,0.5610668986237958,3704.0,PENDING
CHK_001617,NUDGE,0.5366664471475762,9585.0,PENDING
CHK_001618,NUDGE,0.1504673944190113,6584.0,PENDING
CHK_001619,NUDGE,0.5409862700681891,4619.0,PENDING
CHK_001620,NUDGE,0.4364063855513128,11001.0,RECOVERED
CHK_001621,NUDGE,0.4189723808305934,5599.0,PENDING
